Student_Type,Sleep_Hours,Study_Hours,Social_Media_Hours,Attendance,Exam_Pressure,Family_Support,Month,Stress_Level
college,5.230019843,4.821483761,1.489125018,94.38861738,1.0,7.0,12.0,0
school,6.082175926,1.89122129,1.834534884,96.52766647,9.0,8.0,3.0,0
college,6.228589808,5.516802825,7.951542345,77.50236998,2.0,,2.0,0
,4.94060516,8.817358851,5.154656942,74.52119722,5.0,7.0,11.0,1
school,,3.43563598,4.275216461,89.05175016,3.0,6.0,2.0,0
college,7.978687953,2.39761181,1.480153044,77.97050224,1.0,7.0,9.0,0
working_student,6.398734269,8.242098296,1.588869797,66.47221415,3.0,4.0,1.0,0
college,7.403903203,7.26278522,5.47154128,68.62073996,7.0,4.0,4.0,1
college,4.901896902,7.277756909,0.721138814156177,89.79949432,7.0,8.0,10.0,0
working_student,4.671939163,5.465974363,3.712015538,89.30618009,3.0,4.0,6.0,0
,9.201710696,6.611324172,3.66940909,88.82433036,6.0,5.0,2.0,0
college,6.441266621,5.825450289,2.194899563,82.61251366,4.0,9.0,11.0,0
college,4.74261324,2.820722477,4.401716992,99.92554857,7.0,6.0,11.0,1
,6.865747794,2.036736852,3.028038869,77.72375105,2.0,,1.0,0
college,7.6880693,1.8038378,5.183803411,,2.0,7.0,9.0,1
college,6.196340705,6.061453127,0.880975218614358,91.60705369,10.0,2.0,6.0,1
school,8.931321942,3.064298317,,85.72971082,,2.0,11.0,0
college,4.897952722,3.567893292,5.894670177,72.44256147,4.0,7.0,8.0,0
college,7.695915699,6.978471101,4.07439749,78.63008734,4.0,5.0,3.0,0
college,8.337005494,5.504917715,6.150824471,84.76280936,6.0,7.0,,0
college,,4.941757428,5.078999694,90.20223613,5.0,,8.0,0
school,8.657969216,4.313891806,2.22864311,86.92827987,4.0,6.0,8.0,0
school,9.353262967,3.490208533,0.222794662800935,83.26070434,8.0,3.0,6.0,1
college,4.833848127,3.373191557,5.381898667,,5.0,4.0,2.0,1
working_student,6.680410203,2.688081842,4.431417015,82.4920827,4.0,3.0,3.0,0
college,6.838696188,7.373554408,4.162037849,67.76148277,3.0,8.0,5.0,0
college,,2.051922017,8.086902932,94.00349275,6.0,2.0,2.0,0
working_student,4.275772318,7.956660121,3.703524025,92.56071443,7.0,5.0,6.0,1
school,7.071119344,,2.905759092,97.37250106,9.0,7.0,8.0,0
college,6.966034833,6.353481988,6.681968008,90.29207666,4.0,7.0,,0
college,7.843547674,3.304734931,0.563216599510939,85.89423077,3.0,4.0,6.0,0
school,6.059669353,2.585982922,2.531046719,89.80046235,4.0,6.0,,0
college,7.829241544,4.923813551,2.294308031,84.76723314,5.0,4.0,7.0,0
college,7.696639928,3.716063162,2.633289118,88.80690048,4.0,8.0,,0
college,7.344907749,6.495202889,7.425713696,76.25779733,6.0,6.0,6.0,0
school,6.217331812,3.714671991,4.3310087,70.02019441,4.0,6.0,7.0,0
college,7.102401459,1.16284548,6.214608188,46.59602808,7.0,7.0,4.0,0
,7.36494963,6.034263245,2.918576634,80.54568874,7.0,,12.0,1
working_student,6.469340929,7.727407572,0.251037171396628,67.58122053,8.0,3.0,10.0,1
college,7.599155481,3.753293241,5.085406896,99.48826369,2.0,6.0,6.0,0
college,6.426703344,2.80656089,6.78623607,,3.0,10.0,10.0,0
college,,5.064113538,3.300535784,76.1769214,5.0,5.0,1.0,0
school,7.572754368,3.97889493,2.587056968,77.35295135,10.0,5.0,2.0,1
college,7.431350701,6.253372192,5.08568656,70.44633368,6.0,9.0,9.0,0
college,5.870736878,5.606330311,4.64091612,70.13872707,5.0,6.0,9.0,0
college,2.786392376,3.956095432,3.624188157,,2.0,,3.0,0
college,6.775468983,0.438157609457065,5.644650369,86.2041726,1.0,3.0,4.0,0
working_student,5.927561995,5.565326623,3.827889907,99.76029143,8.0,6.0,7.0,1
,7.91647807,2.638652793,1.570611385,72.12554712,5.0,2.0,6.0,1
college,8.055531588,4.460285938,3.174577153,66.88959731,5.0,,1.0,0
working_student,8.365070475,5.418885433,5.859761371,91.74740318,,4.0,1.0,0
college,8.033215227,5.394127581,4.859148958,80.48400673,2.0,8.0,8.0,0
college,7.89203766,1.662029393,3.556982008,87.69447799,6.0,7.0,11.0,0
college,6.684784726,8.009775776,5.067951882,68.04319415,7.0,8.0,12.0,1
college,6.143116913,6.144495013,5.573529244,90.58323026,6.0,3.0,4.0,1
college,8.09345944,5.980183307,6.274656191,95.74219792,4.0,1.0,4.0,1
college,4.66394151,3.759071348,3.815644253,88.73177143,9.0,8.0,6.0,1
college,5.675326826,3.691302345,2.952260119,66.16376307,6.0,7.0,3.0,0
college,5.334068956,3.865580208,5.021023449,83.91627192,4.0,8.0,,0
college,6.506241783,4.934355167,6.052768992,67.03157944,1.0,7.0,1.0,0
college,6.132134198,3.176561967,1.673181967,69.78996459,5.0,8.0,2.0,0
school,5.406980055,5.688660709,3.398407558,82.49519015,1.0,8.0,6.0,0
college,5.77621705,2.648084201,5.209071657,76.43381421,5.0,7.0,7.0,0
school,6.646868175,2.787127341,5.123963817,83.06226855,8.0,6.0,11.0,1
working_student,4.767294361,5.210594515,4.292436288,99.89948508,9.0,6.0,9.0,1
working_student,5.327809506,7.983262246,0.0301010546546489,81.87876791,2.0,7.0,4.0,0
working_student,6.25576951,5.304708856,2.337706583,105.0,,,9.0,0
working_student,8.513345576,1.711442321,3.152080931,98.74652598,2.0,5.0,7.0,0
college,4.758000116,4.239971296,6.26483726,87.56456655,4.0,1.0,11.0,1
working_student,,5.407476464,4.174093308,97.81422389,,7.0,4.0,1
college,5.726794613,3.135076085,1.789970902,98.84204497,6.0,4.0,5.0,1
college,5.796729864,5.202455702,7.742077771,66.32676326,2.0,6.0,2.0,0
school,7.20662655,4.281004463,0.394595604580423,75.00975896,5.0,3.0,7.0,0
,4.713205137,,2.492558802,68.99028297,9.0,4.0,7.0,1
college,5.702613198,6.851660941,3.761391888,84.07415044,10.0,8.0,2.0,1
working_student,5.879351592,5.992371116,3.974055304,90.2817167,6.0,6.0,3.0,1
working_student,7.471783021,4.629334462,4.852496354,81.59452365,4.0,7.0,1.0,0
working_student,2.491392973,6.41472912,1.881981514,78.75205069,1.0,9.0,3.0,0
college,8.984064597,6.595327353,3.212569399,63.63870591,5.0,5.0,1.0,0
school,6.947969546,2.094113559,7.176608147,73.24579068,4.0,4.0,11.0,0
college,6.313970263,3.741093449,3.367536098,72.93843012,7.0,8.0,4.0,1
working_student,5.89239346,1.136245174,3.551731172,80.34859446,4.0,6.0,9.0,0
school,7.129380839,2.034089328,0.99956993014759,96.81645319,4.0,3.0,5.0,0
college,5.792323597,6.250415937,0.935897553570801,81.85890839,5.0,3.0,1.0,0
college,6.721265287,0.608250928790436,5.943695784,81.38939285,1.0,7.0,2.0,0
college,6.150797351,4.305550495,1.227419733,91.93926761,5.0,10.0,7.0,0
school,7.778443903,,3.344241912,79.02525648,6.0,9.0,1.0,0
college,7.891650647,6.583728311,3.66583478,83.70294891,7.0,7.0,4.0,1
college,5.226818336,4.926849416,3.142284349,94.29574771,4.0,7.0,12.0,0
college,7.884864903,5.197750907,5.877646628,63.58158269,5.0,4.0,,0
working_student,6.092236183,4.544773393,3.145203145,66.25146083,8.0,5.0,6.0,1
college,4.132314792,6.37612896,4.838733056,85.14429857,4.0,4.0,8.0,1
college,5.528706796,3.109835231,2.936395849,90.35499805,2.0,5.0,7.0,0
college,8.467287424,3.980018382,7.518724666,93.41133641,9.0,2.0,3.0,1
college,9.358714194,3.073444077,,73.53237,4.0,8.0,,0
school,6.500462635,5.046830807,4.682754077,76.90194497,8.0,6.0,11.0,1
school,8.215748754,0.998901805264668,6.467024495,,5.0,8.0,1.0,0
,6.891844741,3.388194252,5.345824398,76.85218021,7.0,5.0,8.0,0
school,7.530379386,2.610053915,2.72059124,78.41595167,4.0,6.0,6.0,0
college,6.488493465,7.26006384,5.614263481,90.55583381,2.0,8.0,10.0,0
school,6.19076315,2.529073778,2.507935605,83.43378103,,9.0,,0
college,7.541015249,2.192731429,3.198621211,76.77267393,9.0,6.0,3.0,1
college,4.398438238,5.172994168,4.334998933,93.0500202,4.0,6.0,10.0,0
working_student,4.538705488,10.32846905,5.499231685,81.64880151,6.0,4.0,,1
college,8.940083953,1.920425571,1.239784661,76.60656195,7.0,3.0,9.0,0
school,7.888805129,3.2943779,4.238206174,77.51993862,7.0,9.0,11.0,0
college,8.1969924,6.302860932,5.368045233,88.20644381,1.0,9.0,3.0,0
school,7.385186998,1.921680785,3.412773622,69.2254088,7.0,6.0,4.0,0
working_student,7.942033178,8.381181126,6.866697279,79.10368322,4.0,5.0,1.0,1
school,6.931747494,2.121055463,2.415699738,95.67819076,2.0,7.0,12.0,0
college,,,3.30618923,,6.0,5.0,4.0,0
school,6.427960454,2.171338923,5.827422907,59.72112606,8.0,6.0,3.0,1
school,7.290815877,1.665270713,2.2021179,78.49364039,7.0,8.0,12.0,0
school,9.29007105,3.020450976,0.371452602071519,88.56185292,7.0,5.0,9.0,1
college,5.602745526,4.955378627,2.994173232,86.19361982,5.0,2.0,,1
working_student,7.187175688,11.97002393,2.355716712,64.79998922,6.0,2.0,8.0,0
school,8.432993909,2.823211106,3.742525607,64.67285208,8.0,3.0,7.0,0
college,3.573272385,8.869250652,,105.0,4.0,9.0,10.0,1
college,6.270500357,2.39842031,3.598690407,84.36487859,4.0,5.0,12.0,0
college,6.417192703,4.068346353,1.422613698,98.92310964,5.0,,12.0,0
college,8.002234737,5.257983712,5.938106364,84.20407704,6.0,8.0,6.0,0
college,,1.949340549,4.436626828,63.31332324,5.0,7.0,10.0,0
working_student,3.451471927,5.421522387,3.876111424,89.10889593,8.0,1.0,12.0,1
college,9.568299777,3.674271175,2.899519823,69.45598603,6.0,5.0,3.0,0
school,6.35355659,0.397940260931675,7.599014636,70.37599267,3.0,8.0,2.0,0
college,4.783459074,2.088645592,4.610804795,99.79217016,7.0,7.0,5.0,1
college,6.677395206,,4.684119191,95.82780008,6.0,5.0,,0
school,7.283195526,1.885383788,4.817461865,80.86537487,4.0,10.0,10.0,0
college,6.746547415,5.01818947,7.332908642,92.96591987,6.0,8.0,12.0,0
college,5.960397014,4.841260708,0.502165125538234,72.96208754,1.0,8.0,,0
school,6.249076159,2.515042419,1.753014715,83.66091757,5.0,7.0,1.0,0
college,4.429827658,5.079684059,6.168412215,105.0,7.0,5.0,9.0,1
working_student,5.706451012,6.030438224,2.019129156,62.73675405,1.0,7.0,,0
college,7.760095895,2.584915022,0.972225826460211,96.66242856,5.0,5.0,1.0,0
college,7.765319638,5.139102213,3.675889965,93.16782299,8.0,5.0,,1
college,4.960276699,3.016096878,0.205173220919927,73.0682113,2.0,5.0,12.0,0
college,7.401102398,7.302277144,4.005990427,97.74572732,6.0,2.0,9.0,0
college,5.361437536,5.20172567,1.544449231,79.14705842,7.0,4.0,7.0,1
college,6.331215151,1.10184866,4.051647295,72.82967397,7.0,7.0,9.0,0
college,6.415300028,7.094876162,6.309618212,98.16197704,5.0,2.0,2.0,1
college,,4.639103584,3.352130966,77.46636801,4.0,7.0,4.0,0
college,5.5102913,1.18152216,3.398005388,82.53222851,10.0,2.0,12.0,1
school,,3.49569933,4.970701117,73.46540373,5.0,7.0,7.0,0
college,4.279385909,4.250593342,0.0463277039596961,96.35248621,6.0,9.0,5.0,0
college,3.591008511,5.279491513,4.141700953,79.12478817,5.0,7.0,2.0,0
working_student,4.898428342,4.829098519,0.808705160817551,88.2523633,7.0,3.0,2.0,0
school,,1.769223916,2.514228733,90.18655501,9.0,6.0,1.0,0
college,8.176710571,3.541991337,2.914776378,91.69329032,,6.0,4.0,0
,5.897056275,4.067490995,5.296787685,71.32197111,6.0,3.0,1.0,1
school,7.796164369,3.953723132,3.501864825,62.88122824,3.0,3.0,12.0,0
,7.072338908,3.861403326,4.529582632,81.90558071,1.0,3.0,3.0,1
college,6.549091785,4.462291115,1.563453741,78.52533886,5.0,3.0,5.0,0
college,5.913202459,,0.0684283935281158,,5.0,5.0,6.0,0
working_student,4.326581985,8.763072637,4.04107878,87.74078998,8.0,6.0,1.0,1
school,6.881604304,3.576169706,4.724837188,81.4411811,6.0,6.0,4.0,0
college,5.962045701,3.220667789,4.539810031,87.07795189,4.0,6.0,10.0,0
school,5.891403473,4.118244547,1.954964717,91.29855828,6.0,4.0,5.0,1
college,6.601759153,1.738817297,3.362919927,57.85600038,6.0,1.0,11.0,0
college,6.806698329,5.405711369,0.751292449500451,82.45800736,4.0,6.0,1.0,0
college,4.541067947,4.945009502,3.119293201,71.72021789,9.0,8.0,1.0,1
working_student,6.587182281,7.998348733,3.4343444,71.20115398,1.0,6.0,12.0,0
college,6.445913227,2.742456583,1.496803116,93.06960906,3.0,2.0,2.0,0
,8.017862301,1.18359104,6.056207008,92.5441798,10.0,6.0,3.0,1
college,6.297378885,8.384869867,,95.20917007,7.0,6.0,11.0,0
college,4.909155478,7.336118929,4.934264982,85.72345117,5.0,5.0,2.0,1
working_student,5.343807871,2.830213146,4.489057826,91.4421652,6.0,7.0,9.0,0
college,7.269340384,,4.006680619,75.40920242,5.0,4.0,1.0,0
school,8.153255123,4.336567149,6.101582398,79.27719547,1.0,5.0,3.0,0
college,8.601801228,5.393860464,2.679676554,70.48564832,5.0,,10.0,0
college,5.810464186,4.966902248,5.225359742,79.44880131,6.0,5.0,3.0,1
working_student,5.207581102,5.799402042,2.60537124,,7.0,9.0,4.0,1
college,3.070091012,3.96273342,4.032791512,87.51703766,4.0,8.0,4.0,1
school,5.977187635,0.850217797380218,0.49261883662182,96.89510232,8.0,5.0,2.0,1
school,8.751249714,3.761367648,3.307710201,94.39728092,5.0,4.0,6.0,0
college,8.098508748,0.613216069043585,1.52776161,79.07314141,7.0,9.0,8.0,0
college,6.200325407,5.328025574,5.205945442,92.13399741,4.0,3.0,1.0,0
college,4.652012362,6.360407437,2.561366807,85.18524695,3.0,8.0,1.0,0
working_student,7.546194753,2.756516689,1.931604261,89.92277064,6.0,3.0,4.0,0
college,8.382685944,,2.50777204,83.00826113,8.0,2.0,8.0,1
school,9.207605862,1.679579825,2.259877012,73.39928513,6.0,10.0,3.0,1
school,6.977179482,1.690549451,0.521977123473984,92.79406694,7.0,6.0,7.0,0
college,6.20779454,2.739732898,7.236234592,89.80611401,8.0,3.0,8.0,1
college,3.564022991,4.974367589,0.563229572404489,59.49379453,5.0,5.0,12.0,0
college,4.907908038,3.047589784,5.002874725,88.16084252,2.0,,8.0,0
college,5.255107221,5.708017218,,61.84238188,7.0,,5.0,1
college,6.022164411,0.306656389330117,2.293388825,76.88772048,,10.0,,0
college,6.369596872,,4.263628452,83.5100145,,9.0,2.0,1
college,7.364650343,3.380459155,8.311359349,76.73186783,2.0,4.0,7.0,0
college,6.609568985,4.531734877,3.803175685,91.21432041,,8.0,6.0,0
working_student,7.460030966,,1.237763126,93.08304094,7.0,5.0,11.0,1
college,5.254688081,4.046105465,0.0734809717700892,84.19750921,5.0,6.0,10.0,0
college,5.297286914,4.293346568,5.526332484,87.72750758,5.0,9.0,3.0,0
college,6.91224832,2.83347653,0.966569519866239,97.77773321,6.0,2.0,5.0,0
school,6.979852377,2.158837852,2.322088327,,5.0,9.0,3.0,0
,7.048769975,6.25386282,9.017654489,92.27792538,6.0,10.0,10.0,0
college,5.166310906,7.106204342,5.146410071,79.12273091,3.0,4.0,10.0,0
college,7.580856471,5.717454416,2.261883392,76.56716709,6.0,5.0,7.0,0
college,6.697424299,1.290992478,5.157973225,69.27960167,10.0,8.0,1.0,1
,8.076331891,4.82980373,,90.24592013,7.0,,12.0,1
school,6.987528365,3.994707558,6.082793562,90.8347795,8.0,2.0,10.0,1
college,6.813207268,6.415770215,1.586999421,75.04288148,2.0,,9.0,0
school,6.445822749,2.703398167,1.745564237,96.49201606,7.0,3.0,9.0,0
college,7.907161639,2.935992961,1.177114075,88.4870934,5.0,6.0,4.0,0
college,6.979273389,3.301130854,4.391528519,86.31733604,4.0,9.0,2.0,0
college,7.636441406,3.746433978,4.900666674,66.12090064,5.0,6.0,4.0,0
school,9.364771451,1.772382145,5.767500029,95.31580821,1.0,2.0,10.0,0
college,7.078869237,2.720673826,4.035686136,95.98846727,8.0,2.0,1.0,1
working_student,5.668212154,2.383829527,4.882204392,75.23799778,5.0,7.0,5.0,1
school,5.379602352,3.188223717,2.062771114,95.11606244,3.0,8.0,11.0,0
college,4.800389455,6.104299979,4.22197765,91.24014179,7.0,7.0,8.0,0
school,7.671319378,2.803501499,3.349769662,77.66613162,5.0,4.0,10.0,0
college,6.88797317,2.693773447,4.174590422,72.01414826,4.0,1.0,7.0,0
college,6.993853299,5.643539113,,69.75185612,7.0,9.0,9.0,0
college,5.919974886,6.420892574,2.280642963,,2.0,6.0,1.0,0
working_student,6.259743515,3.829323567,0.882543515252323,93.07839033,2.0,7.0,,0
,4.261493202,6.885290259,1.143096262,81.33191357,2.0,8.0,2.0,0
school,7.799611735,,2.683222799,-5.0,9.0,3.0,3.0,1
working_student,,7.918406776,4.075632969,70.91685553,,8.0,7.0,0
college,4.724842606,3.655446039,2.306650701,80.55807004,4.0,2.0,8.0,1
working_student,7.936953997,4.242107661,3.911782646,92.62499941,3.0,9.0,10.0,0
school,,2.639916225,5.276215145,67.1226335,1.0,4.0,9.0,0
,5.9171681,6.717051664,1.714395089,70.6128282,8.0,9.0,10.0,1
college,7.434475891,3.156820612,0.339193525987015,89.87430348,7.0,10.0,1.0,0
working_student,5.478352511,7.400272298,3.337796545,92.97609457,8.0,6.0,9.0,1
college,4.935013208,3.67054213,3.455831743,87.41584661,8.0,8.0,7.0,1
working_student,6.306387068,8.803611725,1.014538878,74.88198953,1.0,5.0,10.0,0
college,4.246391407,7.135750066,0.697096569020395,78.87525877,4.0,5.0,11.0,0
school,6.704558489,1.747916352,3.91639582,80.03619849,4.0,5.0,7.0,0
college,7.830020928,4.881852222,5.373601181,96.29949858,4.0,8.0,4.0,0
,8.441822801,0.544931425432325,5.444105805,81.06386285,,9.0,9.0,0
college,7.263373803,8.729670195,3.354828157,81.25110618,7.0,5.0,8.0,1
college,9.087802706,6.181861297,2.323727538,74.44586611,4.0,8.0,10.0,0
,6.622762361,4.271004215,1.253085986,64.67693861,5.0,5.0,3.0,0
college,5.242110788,2.899843854,3.948079306,90.71832955,10.0,1.0,12.0,0
,,4.495142207,,77.44222907,,6.0,6.0,0
college,9.328521941,2.683259641,2.206363873,92.9627085,7.0,6.0,8.0,0
college,5.321324813,5.368273989,2.592568845,99.41213724,3.0,10.0,9.0,0
college,5.652192611,3.33228397,4.078674247,86.50571256,9.0,6.0,,1
college,4.445995173,3.449855232,1.994400915,62.48883371,9.0,5.0,6.0,1
school,,2.008090499,2.300184883,76.65757285,2.0,4.0,4.0,0
college,4.952949265,5.232753985,0.242393984872671,81.40467541,1.0,3.0,11.0,0
college,7.14243467,3.253996222,5.60087157,75.14235415,7.0,7.0,9.0,1
working_student,5.833933579,3.733302952,1.290750052,73.83134069,5.0,7.0,4.0,0
school,6.707049422,1.579831182,,76.00839733,6.0,10.0,11.0,0
college,6.201529383,7.181491689,3.286713354,82.47998288,2.0,8.0,5.0,0
,6.391293379,5.061128883,5.103359672,60.46610767,7.0,7.0,4.0,0
working_student,5.937693555,5.17152753,3.595127878,77.36561795,3.0,4.0,5.0,0
college,8.004140586,1.982101475,3.562803285,78.27208812,8.0,1.0,6.0,1
working_student,2.64862703,7.272957041,2.372787023,,7.0,4.0,9.0,1
college,5.098158987,5.69039712,3.978250363,77.51878715,7.0,5.0,6.0,1
college,6.842603454,6.62360968,0.967540941861552,64.08493088,7.0,6.0,3.0,1
school,9.343167437,0.87147209645776,2.898905027,80.13849436,9.0,6.0,6.0,0
college,5.553243977,,1.666804896,86.09228238,,7.0,3.0,1
school,,4.491184018,3.198516863,77.99725027,,,4.0,0
college,4.737796392,7.819707079,4.951633516,79.7018362,6.0,3.0,3.0,1
school,7.194295481,2.016358693,1.77408501,64.24823969,4.0,8.0,6.0,0
college,5.118282193,6.170487318,2.691594691,78.45749489,7.0,6.0,6.0,1
school,7.540269778,3.855778486,4.434171229,49.41882167,8.0,9.0,6.0,0
college,7.702799789,7.522583309,1.084868667,71.96998114,8.0,6.0,7.0,0
college,3.010789467,7.137489564,2.489400995,90.45016757,5.0,,5.0,0
school,7.210119958,2.023910538,2.584291225,71.5902874,8.0,5.0,1.0,0
college,9.664656389,5.223037019,1.517172512,92.96805556,8.0,5.0,12.0,1
college,8.303386909,5.089333669,2.650721693,93.94838696,5.0,7.0,12.0,0
school,6.861589605,3.178284412,1.201525681,82.80546237,3.0,8.0,4.0,0
school,7.809510673,3.103910139,2.363613119,99.81292318,2.0,7.0,5.0,0
working_student,3.414560303,7.145512997,4.853097521,75.02945034,5.0,7.0,5.0,0
college,7.416658333,3.579230559,7.592895652,92.99400316,3.0,7.0,3.0,1
college,4.924489672,6.241776642,3.340403907,80.35848277,8.0,2.0,5.0,1
working_student,7.861249659,5.213325337,3.268307202,84.74662517,5.0,3.0,5.0,1
college,4.890316735,6.780488903,2.798889803,90.80708644,6.0,5.0,5.0,1
,7.091163285,2.28747006,4.616323092,73.59106701,10.0,6.0,12.0,1
school,9.126354509,3.772036649,0.448963514180893,97.02243112,3.0,2.0,1.0,0
working_student,6.779292117,6.527332713,4.0682693,99.81992947,8.0,8.0,11.0,1
school,8.127531351,,2.795964306,99.96648702,6.0,4.0,1.0,0
college,7.039063859,5.71814402,5.208546596,86.36566727,8.0,4.0,6.0,0
college,8.703723749,1.62988439,1.630631238,78.59988948,7.0,,11.0,0
college,8.438440425,5.658009417,3.289502551,77.15820846,3.0,6.0,7.0,0
college,8.794782907,4.182155157,6.018315764,84.57842169,1.0,9.0,8.0,0
college,7.213472366,4.682178661,4.616520131,99.09245078,5.0,6.0,12.0,0
college,5.714675456,1.889267121,4.922916157,95.63002713,6.0,6.0,10.0,0
college,7.408167865,6.180586916,3.803292735,90.29791001,8.0,4.0,10.0,1
,5.025971614,4.744996854,0.833135709100862,70.61401754,6.0,8.0,7.0,0
college,3.770872333,9.122264798,3.595593864,87.34366161,6.0,8.0,12.0,0
college,5.646262808,4.553678757,2.946645651,82.00675719,6.0,5.0,5.0,1
college,8.095495585,5.285342008,0.390666054899017,79.72163569,5.0,7.0,4.0,0
college,6.888694827,,1.397539811,97.09137354,3.0,7.0,9.0,0
school,7.931841549,,4.838564369,83.99695702,2.0,7.0,11.0,0
working_student,5.717763807,7.308734126,6.20741968,99.69632782,2.0,5.0,4.0,0
school,9.165695328,3.855717567,2.741460209,81.8446249,6.0,1.0,8.0,1
